,name,type,what,date
2492,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2493,e trafic est interrompu entre Denfert et Antony (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2494,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2495,e trafic est interrompu entre Denfert et Antony (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2496,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2497,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2498,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2499,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2500,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2501,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2502,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2503,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2504,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2505,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2506,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2507,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2508,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2509,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2510,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2511,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2512,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2513,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2514,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2515,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2516,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2517,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2518,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2519,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2520,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2521,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2522,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2523,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-25
2524,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2525,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2526,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2527,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2528,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2529,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2530,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2531,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2532,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2533,e trafic est interrompu entre Cite Universitaire et Croix-de-Berny. Bus de remplacement à dispo. (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-26
2534,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2535,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2536,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2537,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2538,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2539,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2540,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2541,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2542,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2543,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2544,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2545,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2546,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2547,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2548,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2549,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2550,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2551,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2552,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2553,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2554,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2555,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2556,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2557,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2558,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2559,e trafic est perturbé de Gare du Nord vers Aeroport CdG 2 / Mitry - Claye (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2560,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2561,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2562,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2563,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2564,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2565,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2566,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2567,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2568,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2569,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2570,e trafic est perturbé sur la ligne (panne de signalisation),unscheduled,public_transport.incident.breakdown,2018-09-28
2571,e trafic est perturbé sur la ligne (divers incidents),unscheduled,public_transport.incident,2018-10-01
2572,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2573,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2574,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2575,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2576,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2577,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2578,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2579,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
2580,e trafic est perturbé sur la ligne (incident technique),unscheduled,public_transport.incident.smoke,2018-10-03
