duree,date,line_num,line_type,what,type_inc
0 days 00:06:00.000000000,2019-03-03 00:41:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 00:51:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 00:51:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 00:51:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 00:51:00,1,metro,safety,unscheduled
0 days 00:05:00.000000000,2019-03-03 00:57:00,9,metro,safety,unscheduled
0 days 00:05:00.000000000,2019-03-03 00:57:00,1,metro,safety,unscheduled
0 days 00:05:00.000000000,2019-03-03 00:57:00,12,metro,safety,unscheduled
0 days 00:05:00.000000000,2019-03-03 00:57:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:04:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:04:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:04:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:04:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:06:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:06:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:06:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:06:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:09:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:09:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:09:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:09:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:16:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:16:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:16:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:16:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:18:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:18:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:18:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:18:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 01:21:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 01:21:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 01:21:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 01:21:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:26:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:26:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:26:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:26:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:29:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:29:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:29:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:29:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:31:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:31:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:31:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:31:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:40:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:40:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:40:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:40:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:43:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:43:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:43:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:43:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:45:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:45:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:45:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:45:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:49:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:49:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:49:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 01:49:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:54:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:54:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:54:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 01:54:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:59:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:59:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:59:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 01:59:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:01:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:01:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:01:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:01:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 02:03:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 02:03:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 02:03:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 02:03:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:10:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:10:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:10:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:10:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:17:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:17:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:17:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:17:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:21:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:21:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:21:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:21:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:24:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:24:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:24:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:24:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:28:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:28:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:28:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 02:28:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:33:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:33:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:33:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:33:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:38:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:38:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:38:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:38:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:43:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:43:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:43:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:43:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:45:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:45:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:45:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:45:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:47:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:47:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:47:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:47:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:50:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:50:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:50:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:50:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:52:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:52:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:52:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:52:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:55:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:55:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:55:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 02:55:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:57:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:57:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:57:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 02:57:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:01:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:01:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:01:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:01:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:09:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:09:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:09:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:09:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:14:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:14:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:14:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:14:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:18:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:18:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:18:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:18:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:23:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:23:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:23:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:23:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:29:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:29:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:29:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:29:00,8,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 03:31:00,8,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 03:31:00,1,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 03:31:00,9,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 03:31:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:37:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:37:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:37:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 03:37:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:40:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:40:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:40:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:40:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:44:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:44:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:44:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 03:44:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:51:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:51:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:51:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:51:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:53:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:53:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:53:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 03:53:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:55:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:55:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:55:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 03:55:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:01:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:01:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:01:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:01:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:04:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:04:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:04:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:04:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:12:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:12:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:12:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:12:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:16:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:16:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:16:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:16:00,9,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:19:00,1,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:19:00,8,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:19:00,12,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:19:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 04:27:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 04:27:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 04:27:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 04:27:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:33:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:33:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:33:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:33:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:38:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:38:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:38:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:38:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:42:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:42:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:42:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 04:42:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 04:44:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 04:44:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 04:44:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 04:44:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:50:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:50:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:50:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 04:50:00,9,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:53:00,1,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:53:00,9,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:53:00,12,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 04:53:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:03:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:03:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:03:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:03:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:09:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:09:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:09:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:09:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:12:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:12:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:12:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:12:00,8,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 05:16:00,12,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 05:16:00,1,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 05:16:00,9,metro,safety,unscheduled
0 days 00:06:00.000000000,2019-03-03 05:16:00,8,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 05:28:00,1,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 05:28:00,12,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 05:28:00,9,metro,safety,unscheduled
0 days 00:01:00.000000000,2019-03-03 05:28:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:31:00,9,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:31:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:31:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:31:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:37:00,1,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:37:00,12,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:37:00,8,metro,safety,unscheduled
0 days 00:02:00.000000000,2019-03-03 05:37:00,9,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:41:00,12,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:41:00,8,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:41:00,1,metro,safety,unscheduled
0 days 00:03:00.000000000,2019-03-03 05:41:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:46:00,12,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:46:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:46:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:46:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:48:00,1,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:48:00,9,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:48:00,8,metro,safety,unscheduled
0 days 00:00:00.000000000,2019-03-03 05:48:00,12,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 05:52:00,9,metro,safety,unscheduled
0 days 00:04:00.000000000,2019-03-03 05:52:00,8,metro,safety,unscheduled
